mcp_id,customer_name,email,phone,credit_limit,kyc_date,status,region,industry,country,zip_code,subscription_plan,signup_date,last_login,total_transactions,total_spent,preferred_category,loyalty_points,data
CUST1667,Brown LLC,gutierrezbonnie@gibson.com,4116433786,17904,3/5/2021,inactive,South Louis,Agriculture,United States Minor Outlying Islands,45386,Premium,12/27/2021,9/15/2023,136,10020.9,Sports,646,"{""preferred_contact"":""email""}"
CUST1668,Monroe-Boone,ivega@carter.com,487149383,12038,12/28/2021,inactive,Onealville,Agriculture,Oman,99416,Standard,8/3/2021,8/13/2024,2,3023.22,Grocery,1594,"{""preferred_contact"":""email""}"
CUST1669,"Palmer, Gomez and Taylor",donnazuniga@jarvis.com,6657311741,43506,5/19/2021,inactive,Serranoville,Agriculture,Botswana,74388,Premium,4/4/2021,6/18/2024,24,17038.05,Sports,4539,"{""preferred_contact"":""email""}"
CUST1670,Hill-Hester,scottjames@ray.org,7644549590,19158,3/5/2022,inactive,Gordonfurt,Retail,Madagascar,88966,Standard,2/27/2021,12/15/2021,156,15022.57,Sports,1592,"{""preferred_contact"":""email""}"
CUST1671,"Maxwell, Ford and Harris",cynthia68@marks.com,2141970735,23951,5/12/2022,active,Ponceport,Retail,Maldives,7323,Standard,2/13/2023,2/6/2025,136,4191.64,Books,1503,"{""preferred_contact"":""email""}"
CUST1672,"Morse, Padilla and Mitchell",candrade@miller-campbell.biz,5570484737,17337,9/2/2024,inactive,West Leroyport,Logistics,Bouvet Island (Bouvetoya),34620,Standard,6/30/2025,7/31/2025,181,6078.32,Sports,3443,"{""preferred_contact"":""email""}"
CUST1673,Johnson-Porter,benjaminschaefer@cervantes.com,9520931380,25754,1/15/2024,active,Lake John,Agriculture,Guam,58167,Premium,6/25/2024,6/25/2025,108,12715.12,Sports,2806,"{""preferred_contact"":""email""}"
CUST1674,"Williams, White and Garrett",pchapman@weber.com,7682860626,48017,9/2/2024,inactive,Allenborough,Agriculture,Indonesia,30758,Standard,4/27/2022,8/25/2023,26,16473.36,Books,2749,"{""preferred_contact"":""email""}"
CUST1675,Roberson-Powers,conniesuarez@keller.biz,5461691190,16686,12/26/2023,active,Tracistad,Agriculture,Saint Helena,11868,Premium,4/25/2021,3/31/2023,144,8063.3,Grocery,2935,"{""preferred_contact"":""email""}"
CUST1676,Forbes Inc,nmartin@burns.com,8334769314,23057,11/18/2021,inactive,Dalefort,Retail,Swaziland,47724,Standard,4/27/2022,5/2/2025,15,19730.61,Fashion,76,"{""preferred_contact"":""email""}"
CUST1677,"Landry, Castro and Brown",ehill@gordon.com,3797811251,43659,11/10/2023,active,North Jessicafurt,Energy,Ecuador,46666,Standard,3/20/2025,4/10/2025,152,1375.37,Sports,693,"{""preferred_contact"":""email""}"
CUST1678,"Hurley, Baker and Ellis",xlopez@hanson.com,4426269289,14971,11/25/2020,active,South Edwardfort,Retail,Cayman Islands,79366,Basic,4/5/2024,7/20/2025,71,9554.98,Sports,2272,"{""preferred_contact"":""email""}"
CUST1679,Aguilar-Maynard,kevin96@woods-robinson.org,4393244171,27938,8/8/2025,inactive,Castilloville,Manufacturing,Central African Republic,35514,Basic,10/8/2022,5/24/2024,167,10652.74,Sports,4324,"{""preferred_contact"":""email""}"
CUST1680,Higgins Inc,jack59@blanchard.com,8673874587,26687,9/5/2022,inactive,East Jimmy,Logistics,Armenia,61748,Basic,1/3/2022,9/11/2023,183,19269.88,Electronics,1088,"{""preferred_contact"":""email""}"
CUST1681,"Donovan, Hernandez and Perry",phayes@owen.com,4985223763,17212,3/10/2021,active,North Jennifer,IT,Hong Kong,70286,Standard,5/20/2023,7/22/2024,89,2362.81,Fashion,2448,"{""preferred_contact"":""email""}"
CUST1682,Buchanan LLC,rebecca95@garcia-fritz.com,8725436814,38921,9/24/2021,inactive,South Jamesshire,Agriculture,India,64000,Basic,5/6/2025,7/5/2025,148,3406.64,Electronics,3229,"{""preferred_contact"":""email""}"
CUST1683,"Huynh, Benton and Campbell",nguyenstacey@bender-foley.info,3895911252,36856,7/15/2024,inactive,Port Maryside,Energy,Russian Federation,46874,Basic,5/8/2023,11/13/2024,151,2415.39,Books,3845,"{""preferred_contact"":""email""}"
CUST1684,Lynch-Peterson,nicholas46@mueller-jarvis.com,9231556527,31299,4/18/2024,inactive,Whiteheadton,Energy,Heard Island and McDonald Islands,15643,Basic,3/26/2021,7/26/2025,18,19332.09,Books,4556,"{""preferred_contact"":""email""}"
CUST1685,"Mcclure, Moody and Smith",johnsongina@sullivan.org,3261374054,15264,3/28/2024,inactive,Thomasbury,Construction,Tajikistan,4060,Standard,11/10/2021,11/2/2022,198,1172.25,Fashion,2338,"{""preferred_contact"":""email""}"
CUST1686,"Smith, Nguyen and Davis",adavis@evans.com,2063458975,41379,4/27/2022,active,Garzaside,Agriculture,Panama,11770,Premium,9/10/2025,10/12/2025,17,13262.97,Grocery,4620,"{""preferred_contact"":""email""}"
CUST1687,Schmidt-Rich,millerlisa@lawrence.net,6085032619,18027,12/3/2021,active,Duncanton,Construction,Oman,32177,Premium,6/5/2023,7/18/2023,62,12839.09,Sports,1549,"{""preferred_contact"":""email""}"
CUST1688,"Evans, Abbott and Case",christina59@richmond-gonzalez.com,656858534,30712,8/12/2025,inactive,West Cassandra,Retail,Tokelau,55075,Basic,5/6/2025,7/23/2025,51,11769.09,Electronics,3326,"{""preferred_contact"":""email""}"
CUST1689,"Ramirez, Jacobs and Stark",aross@montoya.com,284606718,19673,2/9/2024,active,South Amandaberg,Construction,New Caledonia,61786,Standard,2/8/2023,6/6/2024,12,5752.67,Fashion,4402,"{""preferred_contact"":""email""}"
CUST1690,Bailey-Henry,pburton@arellano.info,5069846424,25340,6/11/2022,active,West Bradley,Agriculture,Georgia,14412,Premium,7/23/2024,8/18/2024,121,8581.19,Grocery,2432,"{""preferred_contact"":""email""}"
CUST1691,Baxter and Sons,andersonricardo@franklin.net,9816615234,30476,2/18/2024,inactive,North Samuelfort,Energy,British Virgin Islands,58034,Basic,5/6/2021,4/15/2024,21,695.95,Electronics,1498,"{""preferred_contact"":""email""}"
CUST1692,Nelson-Day,obrienrandall@hall-jones.biz,2166210428,34019,6/1/2025,inactive,Maldonadotown,Logistics,Saint Pierre and Miquelon,53508,Standard,11/22/2022,3/2/2023,150,7259.77,Electronics,4189,"{""preferred_contact"":""email""}"
CUST1693,Golden and Sons,wperez@johnson.com,6494112727,21841,8/8/2022,active,Eddiefurt,IT,Iraq,22685,Premium,12/13/2022,6/16/2025,97,17157.1,Sports,4052,"{""preferred_contact"":""email""}"
CUST1694,Young-Obrien,chaveztheodore@little.com,9812644147,5961,12/14/2023,active,Lauraview,Energy,Ghana,65179,Premium,5/28/2025,6/4/2025,19,15410.64,Electronics,2485,"{""preferred_contact"":""email""}"
CUST1695,Martinez-Espinoza,goodwinrobert@sullivan.com,3544842892,17371,9/20/2021,active,Jeffshire,IT,Guatemala,48775,Premium,12/21/2024,3/5/2025,88,12107.72,Fashion,3385,"{""preferred_contact"":""email""}"
CUST1696,Shaw Group,gary24@kim.com,3513634152,26166,2/13/2021,active,New Matthew,IT,Reunion,49650,Standard,8/18/2023,9/1/2025,129,14556.8,Books,1849,"{""preferred_contact"":""email""}"
CUST1697,Robinson-Miller,mccallmichael@marsh.com,8238235095,41391,8/31/2025,inactive,Juliaburgh,Agriculture,Guadeloupe,52269,Basic,12/30/2022,6/15/2023,68,5854.44,Grocery,3502,"{""preferred_contact"":""email""}"
CUST1698,Glenn Ltd,osmith@berry-warren.com,7468527280,36023,1/24/2022,inactive,Lake Christopher,Construction,Guyana,25110,Premium,1/23/2023,5/6/2024,11,15717.83,Books,611,"{""preferred_contact"":""email""}"
CUST1699,"Stone, Black and Salinas",bryan55@jones.com,1159643657,48266,9/11/2022,inactive,New Cathyberg,Agriculture,South Georgia and the South Sandwich Islands,68763,Standard,4/27/2025,9/15/2025,47,17272.22,Sports,2650,"{""preferred_contact"":""email""}"
CUST1700,Wright-Combs,fjohnson@richards.com,6879031897,18948,7/8/2023,inactive,South Glennview,Logistics,Brunei Darussalam,83522,Basic,2/14/2022,8/4/2022,64,15252.65,Grocery,730,"{""preferred_contact"":""email""}"
CUST1701,"Rhodes, Malone and Garcia",jacquelinemoore@johns.com,3573276221,5421,8/29/2025,inactive,Campbellfurt,Retail,Saint Lucia,88701,Standard,11/25/2024,9/11/2025,134,7787.92,Sports,2862,"{""preferred_contact"":""email""}"
CUST1702,"Green, Smith and Miller",lramirez@short-harvey.com,2824558591,32426,3/18/2021,inactive,East Stevenfurt,Logistics,Jamaica,46183,Basic,10/25/2022,7/17/2025,104,15173.06,Electronics,3312,"{""preferred_contact"":""email""}"
CUST1703,Kim and Sons,patrickspears@thomas.info,3125803037,41311,3/20/2024,inactive,Washingtonfurt,Construction,Guernsey,74622,Basic,1/18/2023,5/26/2023,87,8210.94,Grocery,4676,"{""preferred_contact"":""email""}"
CUST1704,"Wilson, Holder and Medina",wedwards@perez-williams.com,3965743065,20836,8/1/2021,inactive,Williamsfurt,IT,Morocco,35569,Basic,3/30/2021,10/31/2024,176,4315.7,Grocery,1542,"{""preferred_contact"":""email""}"
CUST1705,Davis-Barker,kayla56@rogers.net,3877326577,15764,1/26/2023,inactive,South Josemouth,Energy,Canada,56585,Premium,7/17/2021,5/2/2024,116,5222.52,Electronics,2370,"{""preferred_contact"":""email""}"
CUST1706,Taylor-Chambers,jason98@kelly.com,328471663,47522,2/9/2022,active,Martinezburgh,Retail,Turks and Caicos Islands,46931,Standard,11/30/2023,3/12/2024,156,12398.16,Grocery,4953,"{""preferred_contact"":""email""}"
CUST1707,Gordon Ltd,joshuagregory@sloan-chavez.info,1094669698,12040,6/21/2023,active,Clineside,Construction,Colombia,65909,Standard,6/7/2025,10/14/2025,19,15045.08,Sports,1613,"{""preferred_contact"":""email""}"
CUST1708,Dickerson-Graves,timothyhuffman@gibson.biz,5068398475,43176,10/10/2025,inactive,Lake Kara,IT,Latvia,5275,Standard,9/12/2021,7/16/2022,154,4639.88,Grocery,527,"{""preferred_contact"":""email""}"
CUST1709,Hodges PLC,pereznoah@marshall-schultz.org,7511437536,15526,3/30/2025,inactive,Christinaburgh,Manufacturing,Sweden,83408,Standard,8/24/2021,7/29/2024,40,14743.98,Fashion,2350,"{""preferred_contact"":""email""}"
CUST1710,Fox-Martin,hensleyalexander@mccormick.com,9121751281,28059,9/11/2022,inactive,Tiffanyside,Agriculture,Bouvet Island (Bouvetoya),55503,Basic,9/1/2021,8/27/2023,97,18297.92,Electronics,2745,"{""preferred_contact"":""email""}"
CUST1711,Hill and Sons,pcruz@rasmussen-ruiz.info,6337399031,41770,8/30/2022,active,Port Jane,Retail,Macao,79806,Basic,11/21/2020,1/15/2024,89,5301.71,Grocery,1490,"{""preferred_contact"":""email""}"
CUST1712,Sanchez LLC,troyortega@duncan.net,1163462263,6291,4/25/2022,inactive,Escobarhaven,Manufacturing,Malaysia,73068,Standard,2/6/2021,10/28/2023,14,9209.26,Sports,970,"{""preferred_contact"":""email""}"
CUST1713,Jones-Mcdonald,wsmith@day.com,2985750972,14579,10/26/2024,inactive,New Kimview,Logistics,Wallis and Futuna,45176,Premium,10/7/2024,11/6/2024,200,4414.62,Sports,2278,"{""preferred_contact"":""email""}"
CUST1714,Gross PLC,suttondebra@nicholson-nolan.com,6594737683,42146,11/26/2021,inactive,Karafurt,IT,Malta,37739,Standard,5/29/2025,10/14/2025,121,13463.37,Books,1275,"{""preferred_contact"":""email""}"
CUST1715,Bush PLC,mccoystacy@bailey.org,9236475081,7266,11/15/2022,inactive,North Kaylastad,Energy,Ecuador,48255,Basic,3/25/2023,1/1/2024,118,8425.04,Electronics,4212,"{""preferred_contact"":""email""}"
CUST1716,Hampton-Mason,hillmary@lawrence-santiago.info,720752823,26929,6/6/2024,active,New Richardland,Energy,Turkmenistan,38134,Premium,5/9/2021,11/16/2022,43,9874.51,Sports,2800,"{""preferred_contact"":""email""}"
CUST1717,Green-Smith,simmonswayne@martin-castro.com,5970016858,27740,9/2/2024,active,Woodhaven,Energy,Albania,47195,Standard,4/14/2023,1/2/2025,36,3355.52,Books,4761,"{""preferred_contact"":""email""}"
CUST1718,"Miller, Carr and Larson",karen95@smith.com,7777221037,25668,7/29/2021,active,Sullivanstad,Logistics,Zambia,82171,Standard,7/27/2022,1/17/2024,147,18928.42,Grocery,2039,"{""preferred_contact"":""email""}"
CUST1719,Ramos Ltd,ricelatasha@bishop.com,8153851051,14673,11/23/2023,active,South Jennifer,Retail,San Marino,48497,Premium,1/4/2021,4/7/2021,175,18645.36,Grocery,252,"{""preferred_contact"":""email""}"
CUST1720,"Davis, Kent and Lewis",preston65@munoz-hamilton.com,5058725455,26513,10/23/2020,active,Fosterton,Energy,Burkina Faso,38251,Basic,5/7/2023,7/28/2024,143,10191.92,Books,1043,"{""preferred_contact"":""email""}"
CUST1721,Taylor LLC,austingutierrez@green.com,6234076806,10097,8/19/2024,inactive,East Douglas,Construction,Panama,64942,Premium,9/10/2023,7/2/2024,166,18324.82,Books,599,"{""preferred_contact"":""email""}"
CUST1722,"Crawford, Fischer and Lewis",williamsmith@franco.net,9447438030,11461,4/1/2022,inactive,East Sandrachester,Agriculture,Guam,12964,Basic,8/14/2022,10/28/2024,19,878.57,Electronics,142,"{""preferred_contact"":""email""}"
CUST1723,"Shelton, Hicks and Lamb",robertreeves@rich.net,1863942476,6754,3/27/2024,active,Ortizfort,Manufacturing,British Indian Ocean Territory (Chagos Archipelago),9446,Basic,10/16/2023,10/27/2024,63,12337.88,Electronics,160,"{""preferred_contact"":""email""}"
CUST1724,Fowler LLC,mjohnson@peters-taylor.org,9147309461,48445,11/21/2024,inactive,East Chaseborough,IT,Puerto Rico,32401,Premium,8/15/2021,2/28/2024,119,14115.63,Sports,956,"{""preferred_contact"":""email""}"
CUST1725,Bruce-Lopez,kennethwhite@cook.com,7083866729,17432,5/24/2024,inactive,Port Shannon,Construction,Maldives,69765,Standard,8/31/2021,8/26/2025,123,12857.92,Fashion,2652,"{""preferred_contact"":""email""}"
CUST1726,Daniel-Doyle,simmonsjennifer@lawson.com,4743071800,11097,5/5/2025,active,New Monica,Manufacturing,Cook Islands,32210,Standard,10/3/2021,1/16/2022,5,15793.5,Grocery,2265,"{""preferred_contact"":""email""}"
CUST1727,"Martinez, West and Bailey",theresabenton@tate.com,4556563834,13689,5/31/2025,active,New Laura,Retail,Turks and Caicos Islands,94402,Premium,9/14/2022,3/22/2024,140,17839,Sports,4182,"{""preferred_contact"":""email""}"
CUST1728,"Myers, Green and Gibson",qchambers@manning.com,9120972451,39946,2/27/2022,active,Port Daniellehaven,Retail,Nepal,88557,Premium,1/11/2025,3/17/2025,94,16705.52,Fashion,220,"{""preferred_contact"":""email""}"
CUST1729,Wilson-Davis,justin37@sullivan-morse.com,4197343012,9584,7/28/2025,inactive,North Robert,Energy,Gabon,83164,Basic,12/18/2024,4/15/2025,194,8031.92,Sports,1288,"{""preferred_contact"":""email""}"
CUST1730,Guerrero-Mejia,benjamin73@bauer-davis.net,7937393244,5307,3/6/2024,inactive,Lake Mark,Agriculture,Guinea,59035,Premium,3/11/2025,6/18/2025,160,5853.05,Electronics,2408,"{""preferred_contact"":""email""}"
CUST1731,"Sullivan, Freeman and Shaffer",amyrodriguez@ellison.com,9457164297,42222,11/13/2020,inactive,South Steven,Agriculture,Korea,53480,Basic,5/4/2024,6/27/2025,73,9712.46,Sports,1983,"{""preferred_contact"":""email""}"
CUST1732,Humphrey-Adams,christopherhancock@burke-olson.com,1965343966,32698,3/25/2024,active,North Aliciaborough,Energy,Iraq,73751,Standard,8/9/2021,3/24/2024,22,12845.07,Electronics,2056,"{""preferred_contact"":""email""}"
CUST1733,Larsen and Sons,tiffanyacosta@oneal.info,3627712446,44623,11/4/2023,inactive,Westmouth,Agriculture,Greece,84025,Standard,2/15/2024,7/31/2025,14,2452.4,Fashion,1075,"{""preferred_contact"":""email""}"
CUST1734,Luna Inc,colleenbutler@young.biz,1227233474,7478,12/16/2022,inactive,West Joannaport,Construction,Bolivia,64863,Premium,4/8/2022,5/5/2022,70,18215.86,Books,4494,"{""preferred_contact"":""email""}"
CUST1735,"Lawrence, Lopez and Lewis",oward@durham.info,6497281290,33998,12/14/2020,active,Martinezmouth,Logistics,Brazil,55533,Basic,5/4/2024,5/16/2024,19,5843.66,Electronics,2809,"{""preferred_contact"":""email""}"
CUST1736,Branch-Burke,vanessalong@roach.biz,5990542804,41287,6/23/2022,active,Khanport,Agriculture,Ghana,15169,Basic,9/1/2022,6/9/2024,159,19945.5,Electronics,481,"{""preferred_contact"":""email""}"
CUST1737,Frank Group,brownchristopher@bowen-smith.net,4533548933,30243,5/29/2023,inactive,Victoriabury,Energy,Latvia,11582,Basic,4/24/2023,11/5/2024,171,15582.98,Grocery,421,"{""preferred_contact"":""email""}"
CUST1738,"Wallace, Gardner and Mclean",rebecca19@neal.com,1704107992,36864,8/4/2024,active,Maysport,Manufacturing,Wallis and Futuna,76310,Basic,7/23/2025,8/5/2025,17,12031.98,Grocery,509,"{""preferred_contact"":""email""}"
CUST1739,Munoz LLC,wkrueger@elliott.com,787812738,38720,3/28/2023,active,Lake Ianborough,Agriculture,American Samoa,13634,Standard,7/18/2023,7/25/2025,185,12436.91,Electronics,2457,"{""preferred_contact"":""email""}"
CUST1740,"Williams, Shepherd and Johnson",zkennedy@meyer-merritt.biz,505128579,28901,5/6/2021,active,Matthewtown,IT,Uganda,44362,Premium,9/5/2023,6/14/2024,49,7827.15,Electronics,2704,"{""preferred_contact"":""email""}"
CUST1741,Phillips and Sons,logan74@cooper-kelly.info,8710121391,43931,9/8/2022,active,Kennethville,Energy,Thailand,56181,Standard,5/29/2022,4/28/2025,109,417.88,Books,1837,"{""preferred_contact"":""email""}"
CUST1742,"Arroyo, Wilson and Solomon",rroy@allen.biz,5339350868,48014,8/20/2025,active,Lake Thomas,Logistics,Moldova,50457,Basic,1/13/2021,5/21/2025,67,754.02,Sports,4237,"{""preferred_contact"":""email""}"
CUST1743,"Wright, Bush and Martin",angelaholloway@pratt.org,4424417846,16682,8/11/2021,active,Robertschester,Retail,United Arab Emirates,40833,Standard,10/30/2024,9/14/2025,70,15122.14,Fashion,2876,"{""preferred_contact"":""email""}"
CUST1744,"Watson, Wu and Schwartz",danarobinson@fuller.com,4012607602,41006,7/15/2023,active,East Judyview,Energy,Argentina,64562,Standard,11/1/2023,4/17/2025,2,9088.8,Fashion,713,"{""preferred_contact"":""email""}"
CUST1745,Green and Sons,operry@salazar.info,2789828319,15861,7/21/2025,inactive,South Timothy,Energy,Vanuatu,28081,Premium,8/8/2025,10/5/2025,26,5884.41,Sports,607,"{""preferred_contact"":""email""}"
CUST1746,Mendoza-Gutierrez,oliviabentley@mckenzie.com,8933033412,17178,2/6/2024,active,New Stephanie,Energy,Guadeloupe,8946,Standard,10/11/2023,7/27/2024,97,14278.51,Books,4868,"{""preferred_contact"":""email""}"
CUST1747,Schmitt Inc,cheryl56@colon-walsh.org,1161249926,9383,3/16/2025,inactive,North Misty,Agriculture,Tajikistan,31983,Premium,7/18/2024,4/24/2025,4,7405,Grocery,1568,"{""preferred_contact"":""email""}"
CUST1748,Salas-Gonzales,smithheather@davila.com,8320682667,25111,6/1/2022,inactive,Karenberg,Logistics,Montserrat,47404,Premium,1/18/2024,7/9/2024,73,18308.92,Books,2815,"{""preferred_contact"":""email""}"
CUST1749,"Garcia, Klein and Robertson",mmiller@chavez.com,7592409266,16369,7/30/2021,inactive,West Karlchester,Logistics,Bangladesh,36654,Standard,9/18/2023,6/27/2024,35,15901.71,Electronics,283,"{""preferred_contact"":""email""}"
CUST1750,"Klein, Crawford and Morgan",oschultz@hancock-gray.com,2514788811,21528,7/27/2022,inactive,Heatherfort,IT,Mauritius,46113,Premium,8/16/2025,10/4/2025,116,7578.56,Grocery,3787,"{""preferred_contact"":""email""}"
CUST1751,Saunders-Johnson,stephensongordon@valencia.com,1844582861,21913,12/7/2021,active,East Lisatown,Agriculture,Turkey,56820,Premium,10/9/2025,10/21/2025,65,2161.07,Sports,784,"{""preferred_contact"":""email""}"
CUST1752,Diaz Inc,kylecarroll@pittman.info,4787390768,9535,10/3/2023,active,North Angel,Manufacturing,Heard Island and McDonald Islands,70343,Basic,6/7/2024,7/8/2025,167,1346.79,Fashion,1612,"{""preferred_contact"":""email""}"
CUST1753,"Jackson, Jones and Jimenez",charles98@king-pierce.net,1374692081,26529,2/17/2025,active,Bradleyburgh,Construction,American Samoa,11676,Standard,1/22/2022,10/8/2022,184,10454.69,Grocery,3976,"{""preferred_contact"":""email""}"
CUST1754,Benjamin-Pennington,joneschristina@stone.com,9794683719,13710,3/24/2023,inactive,Ericside,Agriculture,Seychelles,17610,Basic,10/18/2021,1/24/2024,9,13218.07,Fashion,79,"{""preferred_contact"":""email""}"
CUST1755,"Lopez, Jones and Richardson",teresalittle@ray.com,7064567380,22781,9/23/2025,inactive,Beardchester,Agriculture,Lebanon,15488,Premium,10/1/2024,10/6/2025,56,11529.11,Sports,2471,"{""preferred_contact"":""email""}"
CUST1756,Greer LLC,fthompson@lozano.net,8673211534,21872,2/26/2025,active,Michaelfort,Logistics,Norway,55670,Premium,11/4/2024,3/30/2025,62,1770.51,Electronics,3759,"{""preferred_contact"":""email""}"
CUST1757,Stokes-Morales,marybowen@brown.com,4046013109,19694,8/12/2022,inactive,West Francisco,Retail,Oman,75936,Standard,8/8/2025,10/11/2025,150,19721.27,Fashion,2560,"{""preferred_contact"":""email""}"
CUST1758,Carrillo-Mcclure,smithbrittany@zimmerman.com,839787504,16303,10/25/2022,inactive,West Davidburgh,Construction,Belize,95014,Standard,1/8/2024,7/23/2024,131,14746.25,Grocery,1500,"{""preferred_contact"":""email""}"
